id,picking_slip_id,printed_username,inspected_username,packed_username,shipped_username,held_username,cancelled_username,refunded_username,confirmed_username,printed_at,inspected_at,packed_at,shipped_at,delivered_at,returned_at,cancelled_at,refunded_at,held_at,confirmed_at,held_reason
2089,2089,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:26,2023-06-23 05:25:49,2023-06-23 05:26:54,2023-06-23 05:28:12,2023-04-05 10:13:00,,,,,,
2090,2090,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:41,2023-06-23 05:25:55,2023-06-23 05:27:09,2023-06-23 05:28:27,2023-04-05 10:13:00,,,,,,
2091,2091,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:26,2023-06-23 05:25:36,2023-06-23 05:26:20,2023-06-23 05:28:12,2023-03-29 02:49:48,,,,,,
2092,2092,ming(835),ming(835),ming(835),,,,,,2023-06-23 05:19:41,2023-06-23 05:25:43,2023-06-23 05:26:35,2023-06-23 05:28:27,2023-03-29 07:49:48,,,,,,
2093,2093,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-12-04 05:17:02,2023-12-04 05:17:02,,,,,,,,,
2094,2094,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-12-19 01:45:51,2023-12-19 01:46:00,2023-12-19 01:47:24,2023-12-19 02:47:09,2023-11-06 08:22:00,,,,,,
2095,2095,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:10,2023-07-03 01:10:02,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2096,2096,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:20,2023-07-03 01:10:20,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2097,2097,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:28,2023-07-03 01:10:37,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2098,2098,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:33,2023-07-03 01:10:52,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2099,2099,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:39,2023-07-03 01:11:08,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2100,2100,ming(835),ming(835),ming(835),,,,,,2023-07-03 01:08:50,2023-07-03 01:09:45,2023-07-03 01:11:22,2023-07-03 01:12:11,2023-04-13 20:23:00,,,,,,
2101,2101,,,,,,,,,,,,,,,,,,,
2102,2102,,,,,,,,,,,,,,,,,,,
2103,2103,,,,,,,,,,,,,,,,,,,
2104,2104,,,,,,,,,,,,,,,,,,,
2105,2105,,,,,,,,,,,,,,,,,,,
2106,2106,,,,,,,,,,,,,,,,,,,
2107,2107,,,,,,,,,,,,,,,,,,,
2108,2108,,,,,,,,,,,,,,,,,,,
2109,2109,,,,,,,,,,,,,,,,,,,
2110,2110,,,,,,,,,,,,,,,,,,,
2111,2111,,,,,,,,,,,,,,,,,,,
2112,2112,,,,,,,,,,,,,,,,,,,
2113,2113,,,,,,,,,,,,,,,,,,,
2114,2114,,,,,,,,,,,,,,,,,,,
2115,2115,,,,,,,,,,,,,,,,,,,
2116,2116,,,,,,,,,,,,,,,,,,,
2117,2117,,,,,,,,,,,,,,,,,,,
2118,2118,,,,,,,,,,,,,,,,,,,
2119,2119,,,,,,,,,,,,,,,,,,,
2120,2120,,,,,,,,,,,,,,,,,,,
2121,2121,,,,,,,,,,,,,,,,,,,
2122,2122,,,,,,,,,,,,,,,,,,,
2123,2123,,,,,,,,,,,,,,,,,,,
2124,2124,,,,,,,,,,,,,,,,,,,
2125,2125,,,,,,,,,,,,,,,,,,,
2126,2126,,,,,,,,,,,,,,,,,,,
2127,2127,,,,,,,,,,,,,,,,,,,
2128,2128,,,,,,,,,,,,,,,,,,,
2129,2129,,,,,,,,,,,,,,,,,,,
2130,2130,,,,,,,,,,,,,,,,,,,
2131,2131,,,,,,,,,,,,,,,,,,,
2132,2132,,,,,,,,,,,,,,,,,,,
2133,2133,,,,,,,,,,,,,,,,,,,
2134,2134,,,,,,,,,,,,,,,,,,,
2135,2135,,,,,,,,,,,,,,,,,,,
2136,2136,,,,,,,,,,,,,,,,,,,
2137,2137,,,,,,,,,,,,,,,,,,,
2138,2138,,,,,,,,,,,,,,,,,,,
2139,2139,,,,,,,,,,,,,,,,,,,
2140,2140,,,,,,,,,,,,,,,,,,,
2141,2141,,,,,,,,,,,,,,,,,,,
2142,2142,,,,,,,,,,,,,,,,,,,
2143,2143,,,,,,,,,,,,,,,,,,,
2144,2144,,,,,,,,,,,,,,,,,,,
2145,2145,,,,,,,,,,,,,,,,,,,
2146,2146,,,,,,,,,,,,,,,,,,,
2147,2147,,,,,,,,,,,,,,,,,,,
2148,2148,,,,,,,,,,,,,,,,,,,
2149,2149,,,,,,,,,,,,,,,,,,,
2150,2150,,,,,,,,,,,,,,,,,,,
2151,2151,,,,,,,,,,,,,,,,,,,
2152,2152,,,,,,,,,,,,,,,,,,,
2153,2153,,,,,,,,,,,,,,,,,,,
2154,2154,,,,,,,,,,,,,,,,,,,
2155,2155,,,,,,,,,,,,,,,,,,,
2156,2156,test,Bern(25814),Bern(25814),,,,,,2024-01-12 04:10:06,2024-02-20 06:49:53,2024-02-20 06:49:53,,,,,,,,
2157,2157,,,,,,,,,,,,,,,,,,,
2158,2158,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2159,2159,,,,,,,,,,,,,,,,,,,
2160,2160,test,test,,,,,,,2024-01-12 04:10:06,,,,,,,,,,
2161,2161,,,,,,,,,,,,,,,,,,,
2162,2162,test,test,,,,,,,2024-01-12 04:10:30,,,,,,,,2024-01-12 04:10:43,,
2163,2163,test,test,,,,,,,2024-01-12 04:10:30,,,,,,,,2024-01-12 04:10:43,,
2164,2164,,,,,,,,,,,,,,,,,,,
2165,2165,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2166,2166,test,test,,,,,,,2024-01-12 04:10:30,2024-01-12 04:10:30,2024-01-12 04:10:30,,,,,,,,
2167,2167,,,,,,,,,,,,,,,,,,,
2168,2168,,,,,,,,,,,,,,,,,,,
2169,2169,,,,,,,,,,,,,,,,,,,
2170,2170,,,,,,,,,,,,,,,,,,,
2171,2171,,,,,,,,,,,,,,,,,,,
2172,2172,,,,,,,,,,,,,,,,,,,
2173,2173,,,,,,,,,,,,,,,,,,,
2174,2174,,,,,,,,,,,,,,,,,,,
2175,2175,,,,,,,,,,,,,,,,,,,
2176,2176,,,,,,,,,,,,,,,,,,,
2177,2177,,,,,,,,,,,,,,,,,,,
2178,2178,,,,,,,,,,,,,,,,,,,
2179,2179,,,,,,,,,,,,,,,,,,,
2180,2180,,,,,,,,,,,,,,,,,,,
2181,2181,,,,,,,,,,,,,,,,,,,
2182,2182,,,,,,,,,,,,,,,,,,,
2183,2183,,,,,,,,,,,,,,,,,,,
2184,2184,,,,,,,,,,,,,,,,,,,
2185,2185,,,,,,,,,,,,,,,,,,,
2186,2186,,,,,,,,,,,,,,,,,,,
2187,2187,,,,,,,,,,,,,,,,,,,
2188,2188,,,,,,,,,,,,,,,,,,,
2189,2189,,,,,,,,,,,,,,,,,,,
2190,2190,,,,,,,,,,,,,,,,,,,
2191,2191,,,,,,,,,,,,,,,,,,,
2192,2192,,,,,,,,,,,,,,,,,,,
2193,2193,,,,,,,,,,,,,,,,,,,
2194,2194,,,,,,,,,,,,,,,,,,,
2195,2195,,,,,,,,,,,,,,,,,,,
2196,2196,,,,,,,,,,,,,,,,,,,
2197,2197,,,,,,,,,,,,,,,,,,,
2198,2198,,,,,,,,,,,,,,,,,,,
2199,2199,,,,,,,,,,,,,,,,,,,
2200,2200,,,,,,,,,,,,,,,,,,,
2201,2201,,,,,,,,,,,,,,,,,,,
2202,2202,,,,,,,,,,,,,,,,,,,
2203,2203,,,,,,,,,,,,,,,,,,,
2204,2204,,,,,,,,,,,,,,,,,,,
2205,2205,,,,,,,,,,,,,,,,,,,
2206,2206,,,,,,,,,,,,,,,,,,,
2207,2207,,,,,,,,,,,,,,,,,,,
2208,2208,,,,,,,,,,,,,,,,,,,
2209,2209,,,,,,,,,,,,,,,,,,,
2210,2210,,,,,,,,,,,,,,,,,,,
2211,2211,,,,,,,,,,,,,,,,,,,
2212,2212,,,,,,,,,,,,,,,,,,,
2213,2213,,,,,,,,,,,,,,,,,,,
2214,2214,,,,,,,,,,,,,,,,,,,
2215,2215,,,,,,,,,,,,,,,,,,,
2216,2216,,,,,,,,,,,,,,,,,,,
2217,2217,,,,,,,,,,,,,,,,,,,
2218,2218,,,,,,,,,,,,,,,,,,,
2219,2219,,,,,,,,,,,,,,,,,,,
2220,2220,,,,,,,,,,,,,,,,,,,
2221,2221,,,,,,,,,,,,,,,,,,,
2222,2222,,,,,,,,,,,,,,,,,,,
2223,2223,,,,,,,,,,,,,,,,,,,
2224,2224,,,,,,,,,,,,,,,,,,,
2225,2225,,,,,,,,,,,,,,,,,,,
2226,2226,,,,,,,,,,,,,,,,,,,
2227,2227,,,,,,,,,,,,,,,,,,,
2228,2228,,,,,,,,,,,,,,,,,,,
2229,2229,,,,,,,,,,,,,,,,,,,
2230,2230,,,,,,,,,,,,,,,,,,,
2231,2231,,,,,,,,,,,,,,,,,,,
2232,2232,,,,,,,,,,,,,,,,,,,
2233,2233,,,,,,,,,,,,,,,,,,,
2234,2234,,,,,,,,,,,,,,,,,,,
2235,2235,,,,,,,,,,,,,,,,,,,
2236,2236,,,,,,,,,,,,,,,,,,,
2237,2237,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 04:45:09,2023-09-26 05:11:14,2023-09-26 05:25:15,2023-09-26 07:08:54,,,,,,,
2238,2238,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:54:57,2023-09-26 06:54:57,2023-09-26 06:59:04,2023-09-26 07:10:10,,,,,,,
2239,2239,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2240,2240,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2241,2241,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2242,2242,Sun Kim(76203),Sun Kim(76203),,,,,,,2023-09-26 04:15:18,2023-09-26 04:16:21,,,,,,,,,
2243,2243,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2244,2244,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2245,2245,Sun Kim(76203),,,,,,,,2023-09-26 06:52:09,,,,,,,,,,
2246,2246,,,,,,,,,,,,,,,,,,,
2247,2247,,,,,,,,,,,,,,,,,,,
2248,2248,,,,,,,,,,,,,,,,,,,
2249,2249,,,,,,,,,,,,,,,,,,,
2250,2250,,,,,,,,,,,,,,,,,,,
2251,2251,,,,,,,,,,,,,,,,,,,
2252,2252,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 05:11:56,2023-09-26 05:15:21,2023-09-26 05:24:51,2023-09-26 07:08:54,,2023-09-26 07:23:41,,,,,
2253,2253,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 05:30:43,2023-09-26 05:30:43,2023-09-26 05:34:00,2023-09-26 07:10:10,2023-09-26 07:35:20,,,,,,
2254,2254,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 05:29:11,2023-09-26 05:29:28,2023-09-26 05:29:28,2023-09-26 07:10:10,,,,,,,
2255,2255,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 05:29:11,2023-09-26 05:29:28,2023-09-26 05:29:28,2023-09-26 07:10:10,,,,,,,
2256,2256,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 05:29:11,2023-09-26 05:29:28,2023-09-26 05:29:28,2023-09-26 07:10:10,,,,,,,
2257,2257,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 05:37:32,2023-09-26 05:39:36,2023-09-26 05:40:01,2023-09-26 07:08:54,,,,,,,
2258,2258,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:53:04,2023-09-26 06:58:03,2023-09-26 07:10:10,,,,,,,
2259,2259,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:53:15,2023-09-26 06:58:20,2023-09-26 07:10:10,,,,,,,
2260,2260,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:53:26,2023-09-26 06:58:35,2023-09-26 07:10:10,2023-09-26 07:35:42,,,,,,
2261,2261,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:54:57,2023-09-26 06:54:57,2023-09-26 06:56:20,2023-09-26 07:10:10,,2023-09-26 07:24:28,,,,,
2262,2262,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:54:04,2023-09-26 06:56:36,2023-09-26 07:10:10,2023-09-26 07:33:56,,,,,,
2263,2263,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:54:14,2023-09-26 06:56:53,2023-09-26 07:10:10,,,,,,,
2264,2264,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:52:09,2023-09-26 06:54:26,2023-09-26 06:57:08,2023-09-26 07:10:10,,,,,,,
2265,2265,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-09-26 06:03:37,2023-09-26 06:04:29,2023-09-26 06:04:59,2023-09-26 07:08:54,,2023-09-26 07:31:24,,,,,
2266,2266,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 06:25:41,2023-09-26 06:27:46,2023-09-26 06:28:35,2023-09-26 07:10:10,,2023-10-06 04:51:21,,2023-10-06 05:36:41,2023-10-06 05:48:53,,refund
2267,2267,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 06:24:49,2023-09-26 06:27:56,2023-09-26 06:28:51,2023-09-26 07:08:54,,,,,,,
2268,2268,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 06:25:41,2023-09-26 06:28:02,2023-09-26 06:29:06,2023-09-26 07:10:10,,,,,,,
2269,2269,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-09-26 06:25:41,2023-09-26 06:28:13,2023-09-26 06:29:21,2023-09-26 07:10:10,,,,,,,
2270,2270,,,,,,,,,,,,,,,,,,,
2271,2271,,,,,,,,,,,,,,,,,,,
2272,2272,,,,,,,,,,,,,,,,,,,
2273,2273,,,,,,,,,,,,,,,,,,,
2274,2274,,,,,,,,,,,,,,,,,,,
2275,2275,,,,,,,,,,,,,,,,,,,
2276,2276,,,,,,,,,,,,,,,,,,,
2277,2277,,,,,,,,,,,,,,,,,,,
2278,2278,,,,,,,,,,,,,,,,,,,
2279,2279,,,,,,,,,,,,,,,,,,,
2280,2280,,,,,,,,,,,,,,,,,,,
2281,2281,,,,,,,,,,,,,,,,,,,
2282,2282,,,,,,,,,,,,,,,,,,,
2283,2283,,,,,,,,,,,,,,,,,,,
2284,2284,,,,,,,,,,,,,,,,,,,
2285,2285,,,,,,,,,,,,,,,,,,,
2286,2286,,,,,,,,,,,,,,,,,,,
2287,2287,,,,,,,,,,,,,,,,,,,
2288,2288,,,,,,,,,,,,,,,,,,,
2289,2289,,,,,,,,,,,,,,,,,,,
2290,2290,,,,,,,,,,,,,,,,,,,
2291,2291,,,,,,,,,,,,,,,,,,,
2292,2292,,,,,,,,,,,,,,,,,,,
2293,2293,,,,,,,,,,,,,,,,,,,
2294,2294,,,,,,,,,,,,,,,,,,,
2295,2295,,,,,,,,,,,,,,,,,,,
2296,2296,,,,,,,,,,,,,,,,,,,
2297,2297,,,,,,,,,,,,,,,,,,,
2298,2298,,,,,,,,,,,,,,,,,,,
2299,2299,,,,,,,,,,,,,,,,,,,
2300,2300,,,,,,,,,,,,,,,,,,,
2301,2301,,,,,,,,,,,,,,,,,,,
2302,2302,,,,,,,,,,,,,,,,,,,
2303,2303,,,,,,,,,,,,,,,,,,,
2304,2304,,,,,,,,,,,,,,,,,,,
2305,2305,,,,,,,,,,,,,,,,,,,
2306,2306,,,,,,,,,,,,,,,,,,,
2307,2307,,,,,,,,,,,,,,,,,,,
2308,2308,,,,,,,,,,,,,,,,,,,
2309,2309,,,,,,,,,,,,,,,,,,,
2310,2310,,,,,,,,,,,,,,,,,,,
2311,2311,,,,,,,,,,,,,,,,,,,
2312,2312,,,,,,,,,,,,,,,,,,,
2313,2313,,,,,,,,,,,,,,,,,,,
2314,2314,,,,,,,,,,,,,,,,,,,
2315,2315,,,,,,,,,,,,,,,,,,,
2316,2316,,,,,,,,,,,,,,,,,,,
2317,2317,,,,,,,,,,,,,,,,,,,
2318,2318,,,,,,,,,,,,,,,,,,,
2319,2319,,,,,,,,,,,,,,,,,,,
2320,2320,,,,,,,,,,,,,,,,,,,
2321,2321,,,,,,,,,,,,,,,,,,,
2322,2322,,,,,,,,,,,,,,,,,,,
2323,2323,,,,,,,,,,,,,,,,,,,
2324,2324,,,,,,,,,,,,,,,,,,,
2325,2325,,,,,,,,,,,,,,,,,,,
2326,2326,,,,,,,,,,,,,,,,,,,
2327,2327,,,,,ming(835),,,,,,,,,,2023-10-05 04:37:28,,2023-10-05 04:38:08,,refund
2328,2328,ming(835),ming(835),ming(835),,,,,,2023-10-05 04:41:24,2023-10-05 04:42:43,2023-10-05 04:43:28,2023-10-05 04:49:53,2023-09-28 20:10:00,,,,,,
2329,2329,,,,,,,,,,,,,,,,,,,
2330,2330,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-05 07:44:11,2023-10-05 07:44:34,2023-10-05 07:44:56,2023-10-05 07:47:53,2023-09-28 20:10:00,,,,,,
2331,2331,ming(835),ming(835),ming(835),,,,,,2023-10-05 06:06:38,2023-10-05 06:07:29,2023-10-05 06:08:10,2023-10-05 06:09:20,2023-09-28 20:10:00,,,,,,
2332,2332,,,,,,,,,,,,,,,,,,,
2333,2333,,,,,,,,,,,,,,,,,,,
2334,2334,ming(835),,,,,,,,2023-10-05 06:00:09,,,,,,,,,,
2335,2335,,,,,,,,,,,,,,,,,,,
2336,2336,ming(835),ming(835),ming(835),,,,,,2023-10-05 06:00:09,2023-10-05 06:00:50,2023-10-05 06:01:19,2023-10-05 06:02:18,2023-09-28 20:10:00,,,,,,
2337,2337,ming(835),ming(835),ming(835),,,,,,2023-10-05 06:06:38,2023-10-05 06:07:19,2023-10-05 06:08:27,2023-10-05 06:09:20,2023-09-28 20:10:00,,,,,,
2338,2338,,,,,,,,,,,,,,,,,,,
2339,2339,,,,,,,,,,,,,,,,,,,
2340,2340,,,,,,,,,,,,,,,,,,,
2341,2341,,,,,,,,,,,,,,,,,,,
2342,2342,,,,,,,,,,,,,,,,,,,
2343,2343,,,,,,,,,,,,,,,,,,,
2344,2344,ming(835),,,,,,,,2023-12-04 08:43:28,,,,,,,,,,
2345,2345,,,,,,,,,,,,,,,,,,,
2346,2346,ming(835),ming(835),ming(835),,,,,,2023-10-05 06:41:03,2023-10-05 06:41:30,2023-10-05 06:41:48,2023-10-05 06:42:28,,,,,,,
2347,2347,,,,,,,,,,,,,,,,,,,
2348,2348,,,,,,,,,,,,,,,,,,,
2349,2349,,,,,,,,,,,,,,,,,,,
2350,2350,,,,,,,,,,,,,,,,,,,
2351,2351,,,,,,,,,,,,,,,,,,,
2352,2352,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-05 07:36:02,2023-10-05 07:39:28,2023-10-05 07:51:32,2023-10-05 07:52:43,2023-09-28 20:10:00,,,,,,
2353,2353,ming(835),Bern(25814),Bern(25814),,,,,,2023-12-04 08:37:36,2024-02-20 06:46:08,2024-02-20 06:46:08,,,,,,,,
2354,2354,,,,,,,,,,,,,,,,,,,
2355,2355,Jinny Kim(76202),Jinny Kim(76202),,,,,,,2023-10-05 07:36:35,2023-10-05 07:39:31,,,,,,,,,
2356,2356,,,,,,,,,,,,,,,,,,,
2357,2357,,,,,,,,,,,,,,,,,,,
2358,2358,,,,,,,,,,,,,,,,,,,
2359,2359,,,,,,,,,,,,,,,,,,,
2360,2360,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 01:36:45,2023-10-06 01:37:03,2023-10-06 01:37:55,2023-10-06 02:17:48,2023-09-28 20:10:00,,,,,,
2361,2361,Jinny Kim(76202),Jinny Kim(76202),,,,,,,2023-10-06 01:46:49,2023-10-06 01:53:04,,,,,,,,,
2362,2362,,,,,,,,,,,,,,,,,,,
2363,2363,Jinny Kim(76202),Jinny Kim(76202),,,,,,,2023-10-06 01:46:32,2023-10-06 01:53:24,,,,,,,,,
2364,2364,,,,,,,,,,,,,,,,,,,
2365,2365,,,,,,,,,,,,,,,,,,,
2366,2366,,,,,,,,,,,,,,,,,,,
2367,2367,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 02:14:42,2023-10-06 02:16:27,2023-10-06 02:16:47,2023-10-06 02:17:48,2023-09-28 20:10:00,,,,,,
2368,2368,,,,,,,,,,,,,,,,,,,
2369,2369,Jinny Kim(76202),Jinny Kim(76202),,,,,,,2023-10-06 02:13:22,2023-10-06 02:16:25,,,,,,,,,
2370,2370,Jinny Kim(76202),Jinny Kim(76202),,,,,,,2023-10-06 02:15:11,2023-10-06 02:15:11,,,,,,,,,
2371,2371,,,,,,,,,,,,,,,,,,,
2372,2372,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-06 02:35:00,2023-10-06 02:35:00,2023-10-06 02:38:09,2023-10-06 02:44:42,2023-09-28 20:10:00,,,,,,
2373,2373,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-06 02:34:19,2023-10-06 02:36:58,2023-10-06 02:38:59,2023-10-06 02:44:29,2023-09-28 20:10:00,,,,,,
2374,2374,,,,,,,,,,,,,,,,,,,
2375,2375,,,,,,,,,,,,,,,,,,,
2376,2376,,,,,,,,,,,,,,,,,,,
2377,2377,,,,,,,,,,,,,,,,,,,
2378,2378,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 02:54:33,2023-10-06 02:54:54,2023-10-06 02:55:26,2023-10-06 02:56:08,2023-09-28 20:10:00,,,,,,
2379,2379,,,,,,,,,,,,,,,,,,,
2380,2380,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 06:33:19,2023-10-06 06:33:32,2023-10-06 06:33:53,2023-10-06 06:34:21,2023-09-28 20:10:00,,,,,,
2381,2381,,,,,,,,,,,,,,,,,,,
2382,2382,,,,,,,,,,,,,,,,,,,
2383,2383,,,,,,,,,,,,,,,,,,,
2384,2384,,,,,,,,,,,,,,,,,,,
2385,2385,,,,,,,,,,,,,,,,,,,
2386,2386,,,,,,,,,,,,,,,,,,,
2387,2387,,,,,,,,,,,,,,,,,,,
2388,2388,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 06:48:42,2023-10-06 06:48:56,2023-10-06 06:49:19,2023-10-06 06:49:40,2023-09-28 20:10:00,,,,,,
2389,2389,,,,,,,,,,,,,,,,,,,
2390,2390,,,,,,,,,,,,,,,,,,,
2391,2391,,,,,,,,,,,,,,,,,,,
2392,2392,,,,,,,,,,,,,,,,,,,
2393,2393,,,,,,,,,,,,,,,,,,,
2394,2394,,,,,,,,,,,,,,,,,,,
2395,2395,,,,,,,,,,,,,,,,,,,
2396,2396,,,,,,,,,,,,,,,,,,,
2397,2397,,,,,,,,,,,,,,,,,,,
2398,2398,,,,,,,,,,,,,,,,,,,
2399,2399,,,,,,,,,,,,,,,,,,,
2400,2400,,,,,,,,,,,,,,,,,,,
2401,2401,,,,,,,,,,,,,,,,,,,
2402,2402,,,,,,,,,,,,,,,,,,,
2403,2403,,,,,,,,,,,,,,,,,,,
2404,2404,,,,,,,,,,,,,,,,,,,
2405,2405,,,,,,,,,,,,,,,,,,,
2406,2406,,,,,,,,,,,,,,,,,,,
2407,2407,Sun Kim(76203),Sun Kim(76203),Jinny Kim(76202),,,,,,2023-10-06 08:27:27,2023-10-06 08:28:32,2023-11-16 02:27:40,2023-12-08 07:44:14,,,,,,,
2408,2408,,,,,,,,,,,,,,,,,,,
2409,2409,,,,,,,,,,,,,,,,,,,
2410,2410,,,,,,,,,,,,,,,,,,,
2411,2411,Sun Kim(76203),Sun Kim(76203),Sun Kim(76203),,,,,,2023-10-06 08:35:56,2023-10-06 08:36:12,2023-10-06 08:36:39,2023-10-06 08:37:31,2023-09-28 20:10:00,,,,,,
2412,2412,,,,,,,,,,,,,,,,,,,
2413,2413,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-06 09:03:20,2023-10-06 09:03:20,2023-10-06 09:06:19,2023-10-06 09:08:36,2023-09-28 20:10:00,,,,,,
2414,2414,,,,,,,,,,,,,,,,,,,
2415,2415,,,,,,,,,,,,,,,,,,,
2416,2416,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-06 09:04:59,2023-10-06 09:05:47,2023-10-06 09:06:34,2023-10-06 09:08:36,2023-09-28 20:10:00,,,,,,
2417,2417,Jinny Kim(76202),Jinny Kim(76202),Jinny Kim(76202),,,,,,2023-10-06 09:02:51,2023-10-06 09:06:01,2023-10-06 09:06:52,2023-10-06 09:08:24,2023-09-28 20:10:00,,,,,,
2418,2418,,,,,,,,,,,,,,,,,,,
2419,2419,,,,,,,,,,,,,,,,,,,
2420,2420,,,,,,,,,,,,,,,,,,,
2421,2421,,,,,,,,,,,,,,,,,,,
2422,2422,,,,,,,,,,,,,,,,,,,
2423,2423,,,,,,,,,,,,,,,,,,,
2424,2424,,,,,,,,,,,,,,,,,,,
2425,2425,,,,,,,,,,,,,,,,,,,
2426,2426,,,,,,,,,,,,,,,,,,,
2427,2427,,,,,,,,,,,,,,,,,,,
2428,2428,,,,,,,,,,,,,,,,,,,
2429,2429,,,,,,,,,,,,,,,,,,,
2430,2430,,,,,,,,,,,,,,,,,,,
2431,2431,,,,,,,,,,,,,,,,,,,
2432,2432,,,,,,,,,,,,,,,,,,,
2433,2433,,,,,,,,,,,,,,,,,,,
2434,2434,,,,,,,,,,,,,,,,,,,
2435,2435,,,,,,,,,,,,,,,,,,,
2436,2436,,,,,,,,,,,,,,,,,,,
2437,2437,,,,,,,,,,,,,,,,,,,
2438,2438,,,,,,,,,,,,,,,,,,,
2439,2439,,,,,,,,,,,,,,,,,,,
2440,2440,,,,,,,,,,,,,,,,,,,
2441,2441,,,,,,,,,,,,,,,,,,,
2442,2442,,,,,,,,,,,,,,,,,,,
2443,2443,,,,,,,,,,,,,,,,,,,
2444,2444,,,,,,,,,,,,,,,,,,,
2445,2445,,,,,,,,,,,,,,,,,,,
2446,2446,,,,,,,,,,,,,,,,,,,
2447,2447,,,,,,,,,,,,,,,,,,,
2448,2448,,,,,,,,,,,,,,,,,,,
2449,2449,,,,,,,,,,,,,,,,,,,
2450,2450,,,,,,,,,,,,,,,,,,,
2451,2451,,,,,,,,,,,,,,,,,,,
